ID	LONGITUDE	LATITUDE	STREET	SUBURB	RESTRICTIONS	RESTRICTED_DAYS_AND_TIMES
1595	152.9786678	-27.4158077	SAMFORD ROAD	MITCHELTON	Loading Zone Passengers 2 Min. Max	
1596	152.9819569	-27.49262768	HARRYS ROAD	TARINGA	Loading Zone Passengers 2 Min. Max	
1597	153.0251554	-27.4682684	ADELAIDE STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 ALL OTHER TIMES  -  
1598	153.0252784	-27.46572639	TURBOT STREET	BRISBANE CITY	Loading Zone Passengers 2 Min. Max	 9am -  4pm MON-FRI
1599	153.0549037	-27.51123692	SUSAN STREET	GREENSLOPES	Loading Zone Passengers 2 Min. Max	
1600	153.0340022	-27.45419498	CONSTANCE STREET	FORTITUDE VALLEY	Loading Zone Passengers 2 Min. Max	 8am -  5 30pm MON-FRI
1601	152.9350499	-27.43745021	HILDER ROAD	THE GAP	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1602	153.0654495	-27.43423107	DOBSON STREET	ASCOT	Loading Zone	 8am -  5 30pm MON-FRI 8am -  12noon SAT
1603	153.0543998	-27.4851108	BIRUBI STREET	COORPAROO	Loading Zone Passengers 2 Min. Max	
1604	153.0196617	-27.48029948	ERNEST STREET	SOUTH BRISBANE	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	  -   ALL OTHER TIMES
1605	153.0370623	-27.48730798	LOGAN ROAD	WOOLLOONGABBA	Loading Zone Passengers 2 Min. Max	
1606	153.0162218	-27.47450985	MERIVALE STREET	SOUTH BRISBANE	Loading Zone	 9am -  4pm MON-FRI
1607	153.0555306	-27.43335341	MASSEY STREET	ASCOT	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1608	152.9993306	-27.46794001	HAIG ROAD	MILTON	Loading Zone Passengers 2 Min. Max	
1609	153.0007192	-27.45078397	WATERWORKS ROAD	RED HILL	Loading Zone Passengers 2 Min. Max	 8 -  10am  2pm -  4pm SCHOOLDAYS
1610	153.0046529	-27.4609952	GREAT GEORGE STREET	PADDINGTON	Loading Zone	 8am -  5 30pm DAILY
1611	153.0166375	-27.46679019	MAY STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 7am -  7pm MON-FRI
1612	153.0407717	-27.49576504	TOOHEY STREET	WOOLLOONGABBA	Loading Zone	 8am -  5 30pm MON-FRI
1613	152.9784263	-27.53879416	RUTHVEN STREET	CORINDA	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1614	153.0878107	-27.49088947	BROADWAY STREET	CARINA	Loading Zone Passengers 2 Min. Max	 8am -  9am  2 30pm -  3 30pm SCHOOLDAYS
1615	153.0412466	-27.49543431	LOGAN ROAD	WOOLLOONGABBA	Loading Zone	
1616	153.0195322	-27.46740754	HERSCHEL STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 9am -  7pm MON-FRI
1617	153.0629267	-27.50263567	NORFOLK STREET	COORPAROO	Loading Zone Passengers 2 Min. Max	 8am -  9am  2 30pm -  3 30pm SCHOOLDAYS
1618	153.0160164	-27.49571321	UNION ROAD	ST LUCIA	Loading Zone	 MON-FRI 7 00AM -  6 00PM
1619	153.0420033	-27.49105242	MOUNTJOY STREET	WOOLLOONGABBA	Loading Zone	 8am -  5pm MON-FRI
1620	153.1761339	-27.44225879	WYNNUM ESPLANADE	WYNNUM	Loading Zone Passengers 2 Min. Max	
1621	153.0500189	-27.46315088	MERTHYR ROAD	NEW FARM	Loading Zone	 8am -  4pm MON-FRI
1622	153.0269413	-27.47110295	CHARLOTTE STREET	BRISBANE CITY	Loading Zone Passengers 2 Min. Max	
1623	153.0069436	-27.48236283	HARDGRAVE ROAD	WEST END	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 8am -  5 30pm MON-FRI 8am -  12noon SAT
1624	153.0327694	-27.45158215	KING STREET	BOWEN HILLS	Loading Zone Passengers 2 Min. Max	
1625	153.041627	-27.45282867	STRATTON STREET	NEWSTEAD	Loading Zone Passengers 2 Min. Max	
1626	153.0252482	-27.45659919	ROGERS STREET	SPRING HILL	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1627	153.0230232	-27.36469111	ROBINSON ROAD WEST	ASPLEY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 8am -  5 30pm MON-FRI
1628	153.0487812	-27.4293471	LAPRAIK STREET	ASCOT	Loading Zone Passengers 2 Min. Max	_DayOfWeek nullrn 1 7 AM -  9 AM nullt24 07-09t48 14-18dow null_DayOfWeek nullrn 2 2 PM -  4 PM SCHOOL DAYSt24 14-16t48 28-32dow 8
1629	153.0319329	-27.4569769	ALFRED STREET	FORTITUDE VALLEY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
1630	153.0168664	-27.48119128	EDMONDSTONE STREET	SOUTH BRISBANE	Loading Zone Passengers 2 Min. Max	 7 -  9 30am  2 30 -  4pm SCHOOLDAYS
1631	153.0224962	-27.46170718	ALLENBY STREET	SPRING HILL	Loading Zone	
1632	153.044529	-27.49778023	BEATA STREET	STONES CORNER	Loading Zone Passengers 2 Min. Max	
1633	153.045349	-27.46004369	HEAL STREET	NEW FARM	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
1634	153.0292828	-27.45833228	SAINT PAULS TERRACE	FORTITUDE VALLEY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 8am -  4pm MON-FRI
1635	152.9895657	-27.48761623	KENSINGTON TERRACE	TOOWONG	Loading Zone	
1636	152.9743051	-27.53302534	JOLIMONT STREET	SHERWOOD	Loading Zone Passengers 2 Min. Max	
1637	153.0004758	-27.46898096	LUCY STREET	MILTON	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
1638	153.0348037	-27.46877969	BRIGHT STREET	KANGAROO POINT	Loading Zone	
1639	153.0487439	-27.49873944	OLD CLEVELAND ROAD	STONES CORNER	Loading Zone	
1640	153.0423223	-27.46495383	OXLEY LANE	NEW FARM	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
1641	153.0500651	-27.45854693	MACQUARIE STREET	TENERIFFE	Loading Zone	
1642	153.0369712	-27.48379295	LINTON STREET	KANGAROO POINT	Loading Zone	 10am -  4pm MON-SAT
1643	153.036153	-27.46875937	DEAKIN STREET	KANGAROO POINT	Loading Zone Passengers 2 Min. Max	
1644	152.9517509	-27.4494489	PAYNE ROAD	THE GAP	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1645	153.0184635	-27.47799591	MERIVALE STREET	SOUTH BRISBANE	Loading Zone	  -   ALL OTHER TIMES
1646	153.0017384	-27.45958098	LATROBE TERRACE	PADDINGTON	Loading Zone	
1647	152.943135	-27.44308901	WATERWORKS ROAD	THE GAP	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1648	153.0430963	-27.46486407	BRUNSWICK STREET	NEW FARM	Loading Zone Passengers 2 Min. Max	
1649	153.0058984	-27.46934609	RAILWAY TERRACE	MILTON	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
1650	152.9434362	-27.4430973	WATERWORKS ROAD	THE GAP	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1651	153.0553524	-27.59510592	SYMONS ROAD	SUNNYBANK HILLS	Loading Zone Passengers 2 Min. Max	 7am -  9am  3 -  3 30pm SCHOOLDAYS
1652	153.0635108	-27.32754827	ALBURY STREET	DEAGON	Loading Zone Passengers 2 Min. Max	
1653	153.0287787	-27.46282519	BOWEN STREET	SPRING HILL	Loading Zone Passengers 2 Min. Max	 7am -  7pm MON-FRI
1654	153.0021827	-27.47442195	LANG PARADE	MILTON	Loading Zone	 MON-FRI 8 00AM -  5 30PM
1655	153.0309916	-27.45865873	BARRY PARADE	FORTITUDE VALLEY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 8am -  5 30pm MON-FRI 8am -  12noon SAT
1656	152.9741931	-27.44933146	LYNWOOD CRESCENT	ASHGROVE	Loading Zone Passengers 2 Min. Max	  7 00AM -  9 00AM SCHOOLDAYS 2 00PM -  4 00PM
1657	153.0346825	-27.45653832	WICKHAM STREET	FORTITUDE VALLEY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	  -   ALL OTHER TIMES
1658	153.0956345	-27.54927347	COLWYN STREET	WISHART	Loading Zone Passengers 2 Min. Max	 7am -  4pm SCHOOLDAYS
1659	153.0306779	-27.45807177	AGNES STREET	FORTITUDE VALLEY	Loading Zone	 8 30am -  5 30pm MON-FRI
1660	153.0287056	-27.47004526	EDWARD STREET	BRISBANE CITY	Loading Zone Passengers 2 Min. Max	
1661	153.0299699	-27.46689973	EAGLE STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	  -   ALL OTHER TIMES
1662	153.1727083	-27.44326072	CHARLOTTE STREET	WYNNUM	Loading Zone	
1663	153.0071117	-27.48223395	HARDGRAVE ROAD	WEST END	Loading Zone Passengers 2 Min. Max	 8am -  5 30pm MON-FRI 8am -  12noon SAT
1664	153.0168661	-27.48119285	EDMONDSTONE STREET	SOUTH BRISBANE	Loading Zone	 9 30am -  2 30pm SCHOOLDAYS
1665	153.0245694	-27.58806032	CHARDEAN STREET	ACACIA RIDGE	Loading Zone Passengers 2 Min. Max	
1666	153.0158784	-27.53456999	GAINSBOROUGH STREET	MOOROOKA	Loading Zone	
1667	153.0194345	-27.46425999	PARKLAND BOULEVARD	BRISBANE CITY	Loading Zone Passengers 2 Min. Max	
1668	153.0633998	-27.32776746	ALBURY STREET	DEAGON	Loading Zone Passengers 2 Min. Max	
1669	152.9756866	-27.52053403	HONOUR AVENUE	GRACEVILLE	Loading Zone Passengers 2 Min. Max	 7am -  6pm MON-SAT
1670	153.0069466	-27.39362558	DETLING STREET	STAFFORD HEIGHTS	Loading Zone Passengers 2 Min. Max	 8am -  9am  2 -  3 30pm SCHOOLDAYS
1671	153.0837238	-27.46914791	MOLLOY ROAD	CANNON HILL	Loading Zone Passengers 2 Min. Max	 8am -  9am  2 30pm -  3 30pm SCHOOLDAYS
1672	153.0280429	-27.4713859	MARY STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 5am -  4pm MON-FRI
1673	153.0244565	-27.46769779	ANN STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	  -   ALL OTHER TIMES
1674	153.0695352	-27.39344758	HOLLAND STREET	NORTHGATE	Loading Zone Passengers 2 Min. Max	 7am -  7pm 
1675	153.0453562	-27.47214111	MORAY STREET	NEW FARM	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
1676	153.0408395	-27.51080961	BARNSDALE PLACE	GREENSLOPES	Loading Zone Passengers 2 Min. Max	
1677	153.0329483	-27.42929945	ROBLANE STREET	WINDSOR	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 8am -  4pm MON-FRI 8am -  12noon SAT
1678	153.0280753	-27.48832545	CROWN STREET	SOUTH BRISBANE	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 8am -  8pm 
1679	152.9757106	-27.41269886	KEDRON AVENUE	MITCHELTON	Loading Zone Passengers 2 Min. Max	
1680	153.0195454	-27.46753368	HERSCHEL STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
1681	153.0079012	-27.40433109	THURUNA STREET	STAFFORD	Loading Zone Passengers 2 Min. Max	 SCHOOL DAYS 7 00AM -  9 00AM
1682	153.0342564	-27.46235016	BOUNDARY STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	  -   ALL OTHER TIMES
1683	153.05918	-27.53055683	BAPAUME ROAD	HOLLAND PARK WEST	Loading Zone Passengers 2 Min. Max	 2pm -  4pm 
1684	153.0156843	-27.47794553	RUSSELL STREET	SOUTH BRISBANE	Loading Zone Passengers 2 Min. Max	
1685	153.039494	-27.56408362	ORANGE GROVE ROAD	COOPERS PLAINS	Loading Zone	
1686	152.9946092	-27.45832019	LATROBE TERRACE	PADDINGTON	Loading Zone	
1687	153.0275664	-27.47310335	MARGARET STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 9am -  7pm MON-FRI
1688	152.9946855	-27.45832335	LATROBE TERRACE	PADDINGTON	Loading Zone	
1689	153.0168407	-27.41222105	WEBSTER ROAD	STAFFORD	Loading Zone Passengers 2 Min. Max	  7 00AM -  9 00AM MON-FRI 2 00PM -  4 00PM
1690	153.0125196	-27.48110035	VULTURE STREET	WEST END	Loading Zone Passengers 2 Min. Max	 8am -  5 30pm MON-FRI
1691	153.0250238	-27.46150267	HOPE STREET	SPRING HILL	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
1692	152.9650009	-27.52694309	CUBBERLA STREET	FIG TREE POCKET	Loading Zone Passengers 2 Min. Max	 8am -  9am  2 30pm -  3 30pm SCHOOLDAYS
1693	153.0306191	-27.45594226	WARRY STREET	FORTITUDE VALLEY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
1694	153.1734922	-27.44505158	EDITH STREET	WYNNUM	Loading Zone	 8am -  5 30pm MON-FRI 8am -  12noon SAT
1695	153.055534	-27.59512892	SYMONS ROAD	SUNNYBANK HILLS	Loading Zone Passengers 2 Min. Max	 7am -  9am  3 -  3 30pm SCHOOLDAYS
1696	153.0639494	-27.50945043	CAVENDISH ROAD	COORPAROO	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1697	153.030263	-27.49460909	BOGGO ROAD	DUTTON PARK	Loading Zone Passengers 2 Min. Max	
1698	153.036358	-27.4505729	MALLON STREET	BOWEN HILLS	Loading Zone	 8am -  5 30pm MON-FRI
1699	153.0498357	-27.30735954	DOUGLAS STREET	BRIGHTON	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1700	153.0347213	-27.50985354	WALDHEIM STREET	ANNERLEY	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1701	152.9971554	-27.47523103	EAGLE TERRACE	AUCHENFLOWER	Loading Zone Passengers 2 Min. Max	
1702	153.0089006	-27.47941024	AMBLESIDE STREET	WEST END	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1703	153.0650064	-27.32060785	LUNN STREET	SANDGATE	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1704	153.045606	-27.45143708	LONGLAND STREET	NEWSTEAD	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
1705	153.0281768	-27.47145828	MARY STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
1706	153.0665127	-27.42201314	BOWMAN STREET	HENDRA	Loading Zone Passengers 2 Min. Max	
1707	153.0210579	-27.4780353	GREY STREET	SOUTH BRISBANE	Loading Zone Passengers 2 Min. Max	
1708	153.0648685	-27.43934885	KINGSFORD SMITH DRIVE	HAMILTON	Loading Zone Passengers 2 Min. Max	 7am -  6pm MON-FRI
1709	153.0278918	-27.46935137	EDWARD STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	  -   ALL OTHER TIMES
1710	153.0279183	-27.46925311	EDWARD STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	  -   ALL OTHER TIMES
1711	153.0984816	-27.57970943	MCKECHNIE DRIVE	EIGHT MILE PLAINS	Loading Zone	 8am -  5 30pm MON-FRI
1712	153.0666601	-27.42113639	BOWMAN STREET	HENDRA	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1713	152.991346	-27.48540299	SHERWOOD ROAD	TOOWONG	Loading Zone	 6am -  6pm MON-FRI 6am -  12noon SAT
1714	153.0568426	-27.49590229	OLD CLEVELAND ROAD	COORPAROO	Loading Zone	
1715	153.0241525	-27.53567923	SHERLEY STREET	MOOROOKA	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1716	153.0623385	-27.40079026	DUKE STREET	NUNDAH	Loading Zone Passengers 2 Min. Max	
1717	153.0148788	-27.47277515	MERIVALE STREET	SOUTH BRISBANE	Loading Zone	  -   ALL OTHER TIMES
1718	153.0060831	-27.471166	MCDOUGALL STREET	MILTON	Loading Zone Passengers 2 Min. Max	
1719	153.0431923	-27.43380752	SANDGATE ROAD	ALBION	Loading Zone	
1720	153.0393456	-27.48692553	STANLEY STREET	WOOLLOONGABBA	Loading Zone Passengers 2 Min. Max	 7 -  10am  2pm -  4pm MON-FRI
1721	153.0230792	-27.47055719	GEORGE STREET	BRISBANE CITY	Loading Zone Passengers 2 Min. Max	
1722	153.0228964	-27.51762105	VILLA STREET	YERONGA	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm MON-FRI
1723	153.0422728	-27.44279976	WICKHAM GROVE	NEWSTEAD	Loading Zone	
1724	153.0194046	-27.52986448	DURACK STREET	MOOROOKA	Loading Zone	
1725	153.0353136	-27.45657946	BALLOW STREET	FORTITUDE VALLEY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 7am -  5 30pm MON-FRI
1726	153.0677961	-27.43963537	HERCULES STREET	HAMILTON	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
1727	153.0440052	-27.4374625	GARTRELL STREET	ALBION	Loading Zone	 7am -  5pm MON-FRI
1728	153.0453496	-27.46004534	HEAL STREET	NEW FARM	Loading Zone Passengers 2 Min. Max	 8am -  9am  2 30pm -  3 30pm SCHOOLDAYS
1729	152.9848827	-27.4688447	MAIN AVENUE	BARDON	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1730	153.0259344	-27.46738922	EDWARD STREET	BRISBANE CITY	Loading Zone	
1731	153.1042338	-27.50198908	BANCHORY COURT	CARINDALE	Loading Zone	
1732	153.0115572	-27.47390215	MONTAGUE ROAD	SOUTH BRISBANE	Loading Zone	
1733	153.0214307	-27.4613703	NORTH STREET	SPRING HILL	Loading Zone Passengers 2 Min. Max	 6am -  7pm 
1734	153.0413575	-27.46495957	BOWEN TERRACE	NEW FARM	Loading Zone Passengers 2 Min. Max	
1735	152.9790697	-27.5005945	CECIL STREET	INDOOROOPILLY	Loading Zone Passengers 2 Min. Max	 8am -  9am  2 30pm -  3 30pm SCHOOLDAYS
1736	153.0526846	-27.57573758	GLENDOWER STREET	SUNNYBANK	Loading Zone Passengers 2 Min. Max	 8am -  9am  2 30pm -  3 30pm SCHOOLDAYS
1737	153.0298995	-27.44668325	CAMPBELL STREET	BOWEN HILLS	Loading Zone	
1738	152.9778055	-27.51952481	ADDISON ROAD	GRACEVILLE	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1739	152.9942333	-27.4463415	BETH EDEN TERRACE	ASHGROVE	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1740	152.9793394	-27.50063437	CECIL STREET	INDOOROOPILLY	Loading Zone Passengers 2 Min. Max	 8am -  9am  2 30pm -  3 30pm SCHOOLDAYS
1741	153.0246589	-27.39160401	RAINEY STREET	CHERMSIDE	Loading Zone	
1742	153.0445738	-27.50042714	CLEVELAND STREET	STONES CORNER	Loading Zone	
1743	153.0316807	-27.40156341	GYMPIE ROAD	KEDRON	Loading Zone	
1744	152.9652778	-27.50051277	RUSSELL TERRACE	INDOOROOPILLY	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm MON-FRI
1745	153.0351365	-27.45607611	WICKHAM STREET	FORTITUDE VALLEY	Loading Zone Passengers 2 Min. Max	  -   ALL OTHER TIMES
1746	153.0165957	-27.47528322	MERIVALE STREET	SOUTH BRISBANE	Loading Zone	  -   ALL OTHER TIMES
1747	153.0540698	-27.45066354	OXFORD STREET	BULIMBA	Loading Zone	 8am -  5 30pm MON-FRI 8am -  12noon SAT
1748	153.0200174	-27.47563213	GREY STREET	SOUTH BRISBANE	Loading Zone Passengers 2 Min. Max	
1749	153.0242844	-27.53306486	RADBURN LANE	MOOROOKA	Loading Zone	 8am -  5 30pm MON-FRI 8am -  12noon SAT
1750	153.0195062	-27.5298785	DURACK STREET	MOOROOKA	Loading Zone	
1751	153.0468191	-27.47224656	MOUNTFORD ROAD	NEW FARM	Loading Zone	
1752	153.0152048	-27.42900402	PRIMROSE STREET	GRANGE	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1753	152.9671295	-27.49907968	TARINGA PARADE	INDOOROOPILLY	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1754	153.0351123	-27.45591677	WICKHAM STREET	FORTITUDE VALLEY	Loading Zone	  -   ALL OTHER TIMES
1755	153.0286098	-27.46995089	EDWARD STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 MON-FRI 5 00AM -  4 00PM
1756	153.0001055	-27.48421802	DUNCAN STREET	WEST END	Loading Zone Passengers 2 Min. Max	 7am -  7pm DAILY
1757	153.0211884	-27.46891798	TURBOT STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
1758	153.0163646	-27.48234049	HAMPSTEAD ROAD	HIGHGATE HILL	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
1759	153.0351212	-27.45002793	GREGORY TERRACE	BOWEN HILLS	Loading Zone	 8am -  5 30pm MON-FRI 8am -  12noon SAT
1760	153.0528365	-27.45049104	OXFORD STREET	BULIMBA	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
1761	153.0224823	-27.46177873	ALLENBY STREET	SPRING HILL	Loading Zone	
1762	153.0175465	-27.42979556	LOVEDALE STREET	WILSTON	Loading Zone Passengers 2 Min. Max	 8am -  5 30pm MON-FRI
1763	153.0299019	-27.46539058	WHARF STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 9am -  4pm MON-FRI
1764	153.0357449	-27.50899534	GOWRIE STREET	ANNERLEY	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1765	153.0474295	-27.45365866	COMMERCIAL ROAD	TENERIFFE	Loading Zone	 8am -  5 30pm MON-FRI
1766	153.0418524	-27.4283495	BIRKBECK STREET	ALBION	Loading Zone	 9am -  3pm MON-FRI 6am -  6pm SAT
1767	152.9696179	-27.41352432	GLEN RETREAT ROAD	MITCHELTON	Loading Zone Passengers 2 Min. Max	 7am -  9am  2 -  3 30pm SCHOOLDAYS
1768	153.0722131	-27.39262674	TOOMBUL ROAD	NORTHGATE	Loading Zone	 8am -  4pm MON-FRI 8am -  12noon SAT
1769	152.9997173	-27.49476385	RAVEN STREET	ST LUCIA	Loading Zone Passengers 2 Min. Max	 8am -  5 30pm MON-FRI
1770	152.9945381	-27.47532063	BURT STREET	AUCHENFLOWER	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
1771	153.0597004	-27.49506622	CAVENDISH ROAD	COORPAROO	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 8am -  4pm MON-FRI 8am -  12noon SAT
1772	153.0473359	-27.36855776	FOSSIL STREET	GEEBUNG	Loading Zone Passengers 2 Min. Max	
1773	153.0616879	-27.40091794	STATION STREET	NUNDAH	Loading Zone Passengers 2 Min. Max	
1774	153.0698809	-27.32172505	RAINBOW STREET	SANDGATE	Loading Zone	 6am -  6pm MON-FRI
1775	153.0249769	-27.39258516	RODE ROAD	CHERMSIDE	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
1776	153.0048121	-27.47193843	FORT LANE	MILTON	Loading Zone	 7am -  7pm MON-FRI
1777	152.9907308	-27.39429987	FLOCKTON STREET	EVERTON PARK	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1778	153.0098324	-27.47954342	AMBLESIDE STREET	WEST END	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1779	153.0399775	-27.48596715	WELLINGTON ROAD	EAST BRISBANE	Loading Zone Passengers 2 Min. Max	 2pm -  4pm 
1780	153.024889	-27.46423016	UPPER EDWARD STREET	SPRING HILL	Loading Zone Passengers 2 Min. Max	  -   ALL OTHER TIMES
1781	153.0412388	-27.4965168	LOGAN ROAD	WOOLLOONGABBA	Loading Zone Passengers 2 Min. Max	
1782	153.013701	-27.4645675	PETRIE TERRACE	PETRIE TERRACE	Loading Zone Passengers 2 Min. Max	 9am -  4pm MON-FRI
1783	153.0183357	-27.46718168	MAKERSTON STREET	BRISBANE CITY	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
1784	152.9945068	-27.45820984	COLLINGWOOD STREET	PADDINGTON	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	
1785	153.0365474	-27.4685162	BAILDON STREET	KANGAROO POINT	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 7am -  7pm 
1786	153.0434144	-27.46495009	BRUNSWICK STREET	NEW FARM	"Loading Zone - Passenger 2 Min. Max, Commercial Vehicles 20 Min. Max"	 8am -  5 30pm MON-FRI
1787	153.0405904	-27.4968003	GILLINGHAM STREET	WOOLLOONGABBA	Loading Zone Passengers 2 Min. Max	
1788	153.0139998	-27.47339988	CORDELIA STREET	SOUTH BRISBANE	Loading Zone	 8am -  5 30pm MON-FRI 7am -  12noon SAT
1789	153.0141503	-27.53607141	IPSWICH ROAD	MOOROOKA	Loading Zone Passengers 2 Min. Max	
1790	152.9833945	-27.50671531	HARTS ROAD	INDOOROOPILLY	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1791	153.0184696	-27.47962926	CORDELIA STREET	SOUTH BRISBANE	Loading Zone Passengers 2 Min. Max	 9am -  2pm SCHOOLDAYS
1792	153.020034	-27.47546348	GREY STREET	SOUTH BRISBANE	Loading Zone Passengers 2 Min. Max	
1793	153.154068	-27.45570653	WYNNUM ROAD	WYNNUM WEST	Loading Zone Passengers 2 Min. Max	 7am -  9am  2pm -  4pm SCHOOLDAYS
1794	153.0340731	-27.44761451	TUFTON STREET	BOWEN HILLS	Loading Zone	 8am -  5 30pm MON-FRI 8am -  12noon SAT
1795	153.0459415	-27.46748055	MERTHYR ROAD	NEW FARM	Loading Zone	 8am -  5 30pm MON-FRI 8am -  12noon SAT
1796	153.0758982	-27.5248077	CUNARD STREET	HOLLAND PARK	Loading Zone	 6 30am -  6 30pm 
